customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,PD,Expected_loss
8190671,5,3855.947308,18668.99152,70156.79179,4,567,1,1.0,3470.3525772
7034127,0,5052.934991,5387.410174,74754.24496,4,658,0,1.7457573351173616e-119,7.939078491968486e-116
1656609,3,4890.724723,12393.45795,68991.47452,4,496,1,0.9999872534958753,4401.596145021431
6268265,1,1902.408934,4082.017209,41215.64482,5,667,0,2.300945576407433e-87,3.9396054790847526e-84
6307542,0,6087.617752,2645.096109,75559.43105,5,575,0,1.7488148872593438e-129,9.581504897377674e-126
4721365,5,3296.327111,14082.36938,49674.89273,3,541,1,1.0,2966.6943999
5181532,0,1745.385545,953.1473099,33746.45935,4,685,0,1.7670078834069144e-110,2.775699015839527e-107
6597116,1,4900.89673,9397.370363,94644.21795,6,629,0,3.478994642373001e-112,1.5345174119844025e-108
5884317,1,3023.784544,6806.647833,53338.12936,2,606,0,6.704708990528858e-49,1.8246235875821104e-45
3923618,1,4197.190877,6973.663098,81498.03207,6,623,0,1.2306250180924323e-110,4.648651289050965e-107
7083268,0,3253.503921,628.4325069,62843.25069,2,616,0,1.3674728629999595e-103,4.004170489468318e-100
8608965,0,2730.864726,1150.454521,47534.46039,4,626,0,9.93264951524941e-113,2.441224997722405e-109
6871698,1,4672.530999,10059.6745,75038.06732,5,627,0,2.844378917617383e-85,1.196140379892236e-81
3482924,0,4165.200679,3110.634224,67109.95456,4,646,0,3.913534134812018e-121,1.4670589532047824e-117
6194385,1,4953.102139,8275.746705,88152.76723,6,683,0,1.3328961295074566e-116,5.941773603115384e-113
5360545,1,3430.188623,5800.680868,54490.02228,6,658,0,4.9547780895363675e-99,1.529624108899559e-95
2620673,5,4362.047304,18858.84263,68530.98249,3,579,1,1.0,3925.8425736
6166583,0,5356.9221,7139.278659,92205.92693,2,607,0,1.8081531117212822e-100,8.717521827927154e-97
7207513,3,2864.970869,14125.79723,70581.41346,5,703,0,1.522582462758616e-25,3.9259389613083416e-22
5138937,0,4298.103265,6561.056616,99503.98566,7,684,0,2.128487789060801e-168,8.233614284107374e-165
3819051,5,4569.270901,23135.78801,79481.48805,5,618,1,1.0,4112.3438109
3065427,0,4776.623851,6022.37458,72853.18465,4,648,0,2.7601886510166285e-115,1.186594464933499e-111
8223970,0,4370.852349,3133.809419,68655.6573,3,555,0,3.08068152676568e-102,1.211868367900621e-98
4878217,0,2891.062456,2881.4433,45193.19451,6,563,0,4.237943813867153e-119,1.1026944225817901e-115
7900950,2,6376.675852,10410.53331,118426.2416,8,674,0,2.5210052472464498e-123,1.4468069954593554e-119
6610703,3,4119.426483,14755.40981,64783.35742,4,636,1,0.6674042865363828,2474.3906035431264
6731775,2,2931.990745,10628.20351,58259.90384,2,535,0,3.749947892126448e-06,0.009895331262552303
5010097,0,5121.152718,2452.896925,76830.03242,5,612,0,4.469149632546203e-136,2.0598478009076422e-132
7709935,0,4358.513706,5057.104041,71225.64423,5,697,0,4.088479151298785e-133,1.60377231758679e-129
3835571,0,4634.22781,5870.038417,90501.41664,4,597,0,9.445011435483456e-124,3.939330119407691e-120
8745894,2,4790.591229,15897.45336,86728.42813,2,622,0,1.0248987350089744e-16,4.4188838014924684e-13
5070668,1,6013.575162,11440.23937,92867.3405,1,640,0,1.3126565281366195e-52,7.104382824455576e-49
8987532,0,6683.112454,6359.267784,105402.3019,5,662,0,1.0260694408038524e-147,6.171603712654537e-144
2338508,0,7547.737524,4873.163196,108740.9164,4,565,0,1.1012356252138325e-133,7.480653706072839e-130
1013152,5,5368.772093,22364.48949,72338.92455,2,561,1,1.0,4831.8948837
8735301,0,4041.118108,3948.856263,53211.366,2,657,0,7.837169593686821e-89,2.850383516446334e-85
3991393,0,8222.705704,11108.42803,107490.2216,5,649,0,1.9825517755458464e-130,1.4671745813930543e-126
7116790,1,4161.507278,8188.091218,59436.94607,3,645,0,8.187874321305498e-62,3.0666508721515926e-58
3986109,1,3078.067344,5845.47057,48683.85334,5,680,0,5.026387162932271e-87,1.3924402366070369e-83
7532062,5,8497.085528,29878.30632,103017.9,2,629,1,1.0,7647.3769752
4025893,1,4512.650937,7823.754802,82643.52032,3,630,0,3.0987398379216737e-78,1.2585178109804822e-74
5798917,0,6799.7846,9091.731439,95096.37551,3,619,0,5.960550599376472e-106,3.647741415584481e-102
8678735,5,4613.853984,21760.97246,82990.54025,4,605,1,1.0,4152.468585600001
8602328,1,3972.957308,7590.299881,78008.82331,6,803,0,5.500135014728104e-125,1.9666621441575637e-121
4153235,0,3873.496347,2839.112953,55479.2929,3,698,0,6.866644314900517e-109,2.3938129502923923e-105
8697187,0,4650.764744,5290.582102,65053.27349,5,681,0,9.407391507718771e-126,3.937640828139312e-122
5316672,5,6003.028525,28663.62364,81645.21819,1,678,1,1.0,5402.7256725
2204025,0,5378.526671,3240.252191,82938.7406,7,590,0,5.931410729089952e-156,2.871202572275927e-152
6136595,5,4337.961073,20574.34067,64325.72944,3,578,1,1.0,3904.1649657000003
4795297,0,2965.422212,5444.033211,60311.01874,2,648,0,1.4757089672331662e-89,3.93849013489273e-86
5039497,5,5183.888841,25675.78383,74312.03972,3,550,1,1.0,4665.4999569
8727137,0,1764.284308,3680.439491,54109.7552,2,617,0,5.34265385058289e-89,8.483364316493252e-86
4406323,2,2343.26674,6058.875292,47429.22772,5,561,0,2.3489077585183136e-47,4.953705683277525e-44
2763815,0,4163.306745,8574.849069,86658.99716,4,647,0,8.914170055474952e-118,3.340118188623231e-114
4502735,5,5086.134661,24552.63619,78546.94374,4,607,1,1.0,4577.5211949
1641071,1,2762.809763,4044.867509,48752.47753,6,595,0,8.092309424528391e-95,2.012176033497356e-91
8043455,5,5307.656319,23518.8434,73974.83308,3,615,1,1.0,4776.8906871
2295912,0,3030.305477,5077.009691,49806.69956,4,753,0,2.4851927348525305e-114,6.777803840241808e-111
7191167,1,3895.719843,7355.093161,65407.06039,5,647,0,4.82870663402018e-90,1.693015942516034e-86
5837337,2,4340.816625,11826.90726,84829.71337,6,660,0,3.0195383358877043e-74,1.1796535987421564e-70
5919072,1,5951.014287,10930.79171,94153.00269,4,593,0,3.128524619378979e-81,1.6756105236439988e-77
8389505,2,3679.961398,11256.62325,62427.7731,5,742,0,1.4630719721099076e-58,4.8456435418741735e-55
2895097,1,3872.961434,7135.620825,62811.80782,6,661,0,1.377698445161674e-100,4.802195651213635e-97
3091983,0,3536.09384,988.0365579,55875.47434,3,645,0,3.5588083907066517e-110,1.1325852385306294e-106
3912985,1,2410.732923,4429.908989,56533.58381,8,600,0,8.372574877537822e-121,1.816563771680681e-117
7000794,5,1747.173886,12457.41429,39522.38939,4,580,1,1.0,1572.4564974
5189684,1,2832.856149,5108.538853,54499.9398,6,720,0,1.7677766954994606e-108,4.507071373714094e-105
8341778,5,4790.719413,21651.04623,75569.32526,2,581,1,1.0,4311.6474717
7984779,2,4334.533734,14247.12819,73373.79108,2,591,0,1.4238957280796487e-09,5.554731660353755e-06
3181518,0,2517.012371,2958.774379,39506.04322,5,763,0,1.386389400960745e-125,3.140603345917327e-122
4086054,0,2646.092964,2791.944573,43218.06168,2,723,0,8.926275269393199e-94,2.125777876656169e-90
2989452,1,2600.546502,4830.379262,51039.87336,6,687,0,1.1039864649258655e-103,2.583871325656475e-100
4399988,2,5840.462255,16090.74919,94344.08483,3,618,0,2.663058790165356e-30,1.3998144912126054e-26
2575115,5,1230.978829,5014.988321,20847.56727,5,490,1,1.0,1107.8809460999998
7478193,0,3438.619671,4705.99883,61308.49153,3,589,0,2.751455465059241e-96,8.515087997429843e-93
6362010,0,3442.494011,2836.647321,49800.50031,6,764,0,7.288644921769003e-143,2.258200484234582e-139
3108681,3,3172.815314,11171.24824,61834.93211,3,636,0,0.39894941993065064,1139.2135461606467
8246234,0,400.2707197,655.8618149,8751.085156,4,594,0,4.150811315469722e-85,1.4953034093237722e-82
5495738,1,6938.311053,8843.619185,91677.98834,7,776,0,7.415941130839136e-135,4.630869568484865e-131
1552688,5,6731.076791,33152.47047,108097.7139,3,742,1,1.0,6057.969111900001
5949416,3,5413.675482,17975.19009,85975.65683,2,595,1,1.0,4872.3079338
3343067,3,2989.029967,6948.312155,40286.35203,5,590,0,8.736937152775822e-15,2.350347027249833e-11
3721647,0,4130.021696,7968.397435,78599.74767,5,644,0,8.666589361145224e-124,3.2213881882667295e-120
4839470,5,4000.394434,24050.63054,74066.47152,3,577,1,1.0,3600.3549906
3184325,1,3951.14364,5614.084721,63057.06409,6,618,0,3.283249209037827e-101,1.1675330307742355e-97
7561919,1,4311.092774,7740.740689,76074.64787,6,704,0,2.2959459438896484e-112,8.908232371377544e-109
2710952,1,3259.580111,4812.82268,46487.26609,5,629,0,2.83586257878592e-83,8.31934913340578e-80
4340204,0,5236.88926,6572.487635,89512.24432,2,624,0,3.0226355941789985e-102,1.4246287092044743e-98
3179426,0,5192.193004,6440.990047,88931.42325,5,653,0,4.110917987121479e-136,1.9210211651474917e-132
5747836,1,2722.136396,4340.189109,50181.52724,7,772,0,1.3288214156314751e-123,3.255509825347213e-120
7501610,0,3575.565797,4333.964529,60643.91033,4,649,0,2.395747572523154e-113,7.709537770703611e-110
8140932,1,2299.410085,4671.955407,48423.04663,7,669,0,5.000017823578624e-111,1.0347382267844796e-107
4848309,1,3389.725699,5138.593888,57552.25887,6,648,0,1.7259171114009438e-102,5.265347028173663e-99
5091539,1,2957.932986,4801.728738,57639.21843,5,646,0,1.0321236541943353e-93,2.7476573421350537e-90
2201112,5,7202.156418,23839.39676,90444.67237,3,598,1,1.0,6481.9407762
6799711,1,4816.024119,5907.894007,60354.90654,6,800,0,4.363332629910081e-116,1.8912523666379985e-112
6434092,5,3178.943316,12395.06561,40571.85048,3,724,1,1.0,2861.0489844
1363150,2,6522.679253,15832.69832,96499.88792,3,620,0,3.992399584002593e-32,2.3437027742633593e-28
8267844,5,5351.428448,22432.06498,81234.2193,3,572,1,1.0,4816.2856032
6906221,5,5138.616268,20154.01258,75268.40418,6,626,1,1.0,4624.7546412
4357619,1,3816.640784,9486.411573,71097.62867,3,651,0,3.09460388052827e-67,1.0629892242673974e-63
1491999,0,4920.030329,3582.545417,63740.31544,1,650,0,8.814855220860318e-86,3.9032419529139084e-82
2838545,1,2855.617066,7655.72516,75850.18628,6,675,0,3.0735564577315088e-111,7.899210246611343e-108
7849921,5,4672.297218,17996.82888,67617.51018,4,597,1,1.0,4205.0674962
1829217,0,6125.106522,5661.876677,80160.27901,1,739,0,6.73613394058756e-99,3.7133584139302584e-95
6951272,4,4650.045419,17065.18306,79427.61166,5,679,1,0.9999999997010822,4185.040875849017
2861273,5,4299.323914,26058.30316,74918.94502,7,659,1,1.0,3869.3915226
1532248,0,5210.41275,1143.757814,114375.7814,5,559,0,1.3068719516424969e-162,6.128408051509905e-159
1855535,5,4720.164154,24462.3927,88199.04057,6,577,1,1.0,4248.147738600001
4567208,5,2951.279483,13182.54029,47110.77544,3,575,1,1.0,2656.1515347
5204838,1,5088.626958,8509.172912,70291.1255,6,632,0,3.9686641971397296e-97,1.8175546458733188e-93
4867205,5,5534.371585,27933.89172,106065.6171,4,591,1,1.0,4980.9344265
8132997,0,2801.639335,4212.665837,50970.78858,4,696,0,2.1455997788191693e-112,5.4100770637563765e-109
2029259,0,6277.372179,9524.698496,101555.6626,4,542,0,3.175107745129819e-112,1.7938199722144813e-108
2386815,0,4409.843851,5460.554717,64576.46929,3,596,0,8.946817916940932e-96,3.550866297933474e-92
5613437,0,7263.728115,8057.605266,112866.0675,4,608,0,4.3564612847941585e-131,2.8479735284641516e-127
7662247,1,2826.779535,6293.001347,60462.43186,3,690,0,4.2273183586195057e-75,1.0754727321667869e-71
2951268,0,9351.882044,10991.95995,136337.4348,4,651,0,9.01967065923968e-141,7.591580647284349e-137
6162474,0,2229.876206,2854.273314,56470.71046,6,662,0,1.2294681071913517e-138,2.4674055104356672e-135
1123041,0,2694.12826,2536.774712,36070.569,6,631,0,9.089185850826008e-121,2.2038689214992245e-117
8652437,5,5674.980431,21566.33425,76691.18332,5,628,1,1.0,5107.4823879000005
2333891,0,3910.974646,4296.571249,67097.117,5,703,0,1.0127768878396592e-133,3.564850257356124e-130
8400505,0,4575.987457,3590.121058,76567.66961,3,686,0,5.8592330740127494e-120,2.4130599348889705e-116
7787142,0,3798.177246,2637.536918,52334.69494,4,655,0,4.103660995055e-113,1.402778863504406e-109
4146337,0,4528.924892,4773.460324,60108.47305,3,624,0,1.7538710139445288e-97,7.14883508316959e-94
3657369,0,5111.054367,3442.946387,77656.18675,4,556,0,2.2960328360604547e-117,1.0561633788169964e-113
3898717,1,6115.353688,9341.658194,98242.13208,5,648,0,2.8969481989160943e-105,1.5944276566967846e-101
1006458,1,3019.38131,6219.380482,60892.69605,5,692,0,3.622294666813887e-96,9.843379934661476e-93
6245920,2,4337.953601,10253.63089,85758.64944,10,709,0,2.9008506904869694e-126,1.1325380128885158e-122
3418527,1,8001.743859,16082.50592,120718.059,4,638,0,3.5675665666715514e-86,2.569207847979402e-82
7969615,0,5847.060937,4259.657958,99027.86196,3,677,0,6.229142098811086e-132,3.2779956093282446e-128
3661303,0,2106.296757,3397.010691,45597.239,5,598,0,4.999379444604124e-112,9.477159040063917e-109
2745543,0,3434.393913,594.8756269,59487.56269,2,627,0,3.909019451805635e-102,1.2082601349971883e-98
4299013,0,3112.683301,5427.679784,66338.8034,4,628,0,2.3358995417627877e-112,6.543823946812723e-109
7905747,1,5183.184772,9012.24638,79593.93999,6,653,0,1.9406646091091358e-104,9.052940924544425e-101
2104077,0,4732.761549,2146.29926,63859.87822,6,635,0,1.3593258165029058e-140,5.790028461217184e-137
6923066,4,5538.716007,19790.53689,74489.40141,2,679,1,1.0,4984.8444063
7839401,1,3347.43131,9775.694726,76448.03492,6,616,0,5.467787554236146e-98,1.647273892993056e-94
5160071,0,3763.409802,4134.737133,80636.13312,6,824,0,2.6466802420071733e-167,8.964488128976575e-164
5796088,4,3146.939145,7666.699187,42616.11927,7,614,0,2.0772906689550925e-10,5.883396589510215e-07
5428873,2,5328.258837,11239.17778,85886.90284,4,615,0,1.4847434711072975e-50,7.119987768544961e-47
6356314,2,3389.782136,6307.384263,57851.05881,7,684,0,2.678597349148959e-86,8.171875299313885e-83
4874545,0,5281.939433,6199.927268,80110.20642,4,692,0,4.887151502147969e-124,2.3232274410816487e-120
4503895,0,5392.274016,3493.378142,73665.22887,3,611,0,2.4202401342803023e-109,1.1745538189704024e-105
1335892,0,4748.602789,4910.142034,68885.5067,4,713,0,8.783816452424668e-123,3.7539769773643075e-119
4428138,0,4380.73489,5600.965662,79604.12964,6,673,0,2.746327091579244e-145,1.0827837818490078e-141
4580477,2,4846.759877,10715.40342,90176.38126,7,692,0,7.72821386595524e-95,3.3711117197748224e-91
3721226,0,4078.894813,4124.12351,66930.19422,4,581,0,5.03193458996319e-111,1.8472258708520522e-107
2057961,2,4525.734503,12613.19962,80296.59595,5,559,0,2.54355500659416e-47,1.0360309188259425e-43
1652068,5,5335.11392,24964.75964,84623.84426,3,579,1,1.0,4801.602528
7594323,5,4320.885196,20824.14409,73353.9798,5,661,1,1.0,3888.7966764000003
2177763,1,6271.076797,7545.980099,91886.59964,5,592,0,1.8935976237248152e-100,1.0687406508895522e-96
2969704,0,3154.057462,2455.440266,59858.7167,3,554,0,2.5418590505810626e-99,7.215452555253694e-96
3998913,0,6968.157239,4598.991861,145404.7515,4,538,0,1.1215637341685013e-159,7.033709207921503e-156
6616368,5,2107.090963,11575.80811,44493.31568,3,539,1,1.0,1896.3818667
1943263,3,4604.560834,10805.73561,60590.51568,4,588,0,0.00010094626034846684,0.4183318770653858
1983868,1,5515.369477,9182.255208,91617.25605,6,619,0,7.336179325778669e-109,3.6415565578078294e-105
5782321,1,3551.715687,9840.839819,73915.32743,4,690,0,8.461213465183801e-83,2.7046642135814044e-79
8308751,0,5019.735716,1303.633988,84378.71871,5,585,0,9.014031602737786e-143,4.072325074327404e-139
7263578,4,3197.381332,11696.01029,51849.77336,4,645,1,1.0,2877.6431988
6190855,0,2636.98889,1580.610772,63651.44119,3,571,0,2.1005021534277777e-107,4.9851007578091136e-104
2842328,0,2178.85943,2161.309184,36843.65491,5,758,0,4.0047693139131614e-126,7.853246446134889e-123
5819635,1,3759.723222,4934.160581,47992.05147,6,726,0,1.0128467851803616e-103,3.427221220713586e-100
8039036,1,4585.884107,8945.747806,79124.01468,6,587,0,3.5012563118136715e-98,1.4450720107391778e-94
7570780,1,3062.63652,6333.098228,73973.21633,8,613,0,4.891011526858162e-128,1.3481451469707093e-124
6816796,0,7622.290772,7637.032769,104710.856,6,681,0,4.244217923078186e-154,2.9115596798492277e-150
8009621,0,5623.90452,3632.057535,96086.79264,3,672,0,1.4457943351482964e-131,7.317908366787809e-128
5510443,1,3550.87105,7398.293179,60806.88254,5,673,0,1.3110029757950374e-89,4.1896822618930046e-86
4919697,0,3497.896186,2971.808504,53637.48585,3,658,0,2.163458963459766e-103,6.810799371168086e-100
5964098,1,5507.048945,11738.15204,80283.68117,2,651,0,2.5346998092981628e-54,1.2562844319618433e-50
4449818,5,3055.471499,17082.42083,65207.42729,3,608,1,1.0,2749.9243491
2588869,0,758.4447123,529.9141904,10791.55706,4,585,0,1.1522038502004262e-85,7.86494625908593e-83
6879091,4,2652.267332,14736.09929,53242.37388,4,554,1,1.0,2387.0405987999998
8087506,0,3089.200864,5248.759718,49803.44674,3,581,0,1.4483215132192377e-85,4.0267404629879906e-82
3940549,4,5797.570754,19192.01159,72685.70354,1,586,1,1.0,5217.8136786000005
7181619,1,4309.120155,8782.805602,97197.68317,7,631,0,2.7125943482239997e-127,1.0520005480444013e-123
6189994,3,4266.952459,10116.06403,56541.9626,5,633,0,2.4511110977001314e-19,9.412897073052387e-16
3616177,0,4250.713829,5144.671496,71847.64208,2,684,0,2.857650811732486e-101,1.0932350241495919e-97
3931086,0,5436.532644,6212.063251,74700.47918,2,632,0,4.9207736023605085e-93,2.4076751690669744e-89
2279211,2,5436.93084,12809.44072,74242.59209,5,664,0,5.571291376245296e-52,2.7261653311920684e-48
7506443,5,3082.366603,13886.47219,50908.7691,6,586,1,1.0,2774.1299427
7585048,3,2971.0685,9254.302542,48598.71093,5,564,0,1.0835016571113463e-10,2.8972418788271895e-07
4740616,1,2321.095209,7619.799706,65211.63133,7,726,0,1.111674163287809e-119,2.3222714169387755e-116
3695431,5,3329.576987,21443.27668,77151.46047,5,618,1,1.0,2996.6192883
6446274,0,3155.501828,3261.700599,41310.24538,4,496,0,3.7026136306320123e-87,1.0515243671853328e-83
2002062,0,4130.82249,5565.867522,64723.30911,3,709,0,1.3043120345320753e-107,4.8490933376004775e-104
6966450,5,3360.83743,16512.35951,56423.07191,3,638,1,1.0,3024.753687
5280778,0,4512.01409,3429.413181,62729.03524,2,599,0,5.303941625543087e-91,2.153831341228912e-87
8957535,0,3856.525765,2329.098179,56390.06406,4,619,0,2.5190458262901212e-113,8.74328861907321e-110
6497812,0,2123.893985,2824.648726,37969.01432,5,712,0,4.5514743709372525e-120,8.700164135383762e-117
5200250,2,2541.860839,9936.011517,58182.43576,5,737,0,1.2779690155415923e-60,2.9235774546545004e-57
4968176,0,3746.123884,4667.288797,62792.62076,2,643,0,1.7582248114920112e-92,5.92787516379446e-89
4522144,1,3490.289325,8031.996276,70973.85765,5,697,0,1.2447463999580596e-97,3.910072564895216e-94
7474248,2,6664.205404,15565.99908,107307.6364,8,692,0,1.1848559558980271e-99,7.1065111178314965e-96
8598417,1,4943.225431,5678.179907,77397.90395,6,637,0,2.122334882696706e-112,9.442061788720284e-109
6129071,0,3872.564043,4174.90805,73824.42563,4,785,0,2.0967908906677441e-137,7.307961308000865e-134
7246490,0,3488.101593,2594.615683,58669.61027,3,712,0,5.550574654835472e-114,1.742487146603733e-110
6139981,0,4889.46612,5507.798804,69936.53331,2,645,0,7.836454525602473e-94,3.448447101346857e-90
7506764,0,7706.549049,10276.88468,116233.8482,3,644,0,3.188424823189567e-119,2.2114577060063593e-115
5665780,1,6082.549277,7653.869364,95147.09952,6,712,0,1.8085697113483126e-125,9.9006429511492e-122
4034150,0,5056.59873,7618.812873,89340.89842,3,524,0,8.807361280406814e-99,4.008176267864064e-95
2382632,4,6088.997171,24355.93672,95303.36198,1,527,1,1.0,5480.0974539
7346748,2,4441.183476,13147.43821,79070.3657,5,607,0,9.628943985607368e-50,3.8487516228188125e-46
8516717,1,5039.707559,6728.047516,73611.18873,6,583,0,2.04478914587031e-100,9.274625383503381e-97
3015778,1,5064.439259,12298.88126,91705.77779,2,714,0,4.965770033921985e-68,2.2633956639864236e-64
3892807,0,2601.808398,3477.455174,44158.30936,4,675,0,8.02219656937024e-108,1.8784996564134854e-104
6767893,0,2336.877814,2640.62509,43693.57951,5,665,0,8.867488735305948e-120,1.865001392228825e-116
5631392,1,5357.604419,8624.353198,85459.28375,5,518,0,1.4469389254482575e-85,6.976913742904228e-82
3231024,1,3242.823829,8435.809283,77632.38291,6,650,0,6.272733107515424e-107,1.8307231554607413e-103
5562598,5,4176.01771,20456.84998,67145.02141,4,606,1,1.0,3758.415939
5705894,1,3135.264699,4866.554331,54376.51649,6,595,0,7.792193180862097e-96,2.198752938697091e-92
6602323,0,6470.743185,3568.563799,85622.72604,4,736,0,6.76057005238958e-140,3.9371321333893475e-136
4011234,1,3976.350366,6731.905312,67704.3401,5,657,0,9.807636459140696e-95,3.509873894150915e-91
3968186,1,3266.535641,4121.812263,48424.30709,6,542,0,3.3192023443079075e-88,9.75806348163528e-85
5690786,1,2784.125847,6149.993206,52265.42844,5,653,0,3.1051296197764667e-86,7.780564469434449e-83
8166998,4,7043.023824,26088.11198,105349.4391,3,533,1,1.0,6338.7214416
7312562,5,3657.948679,16115.05388,54075.95951,3,705,1,1.0,3292.1538111
3493642,1,4190.576615,5317.433246,58523.17772,6,541,0,1.5508428895699687e-90,5.849033351913845e-87
1348531,4,2091.335878,10728.40782,41360.13224,5,599,1,1.0,1882.2022901999999
4615159,0,2758.863881,1713.720887,33708.32724,3,563,0,8.790981378175712e-84,2.182780890251332e-80
7074350,5,5894.987356,21383.10706,77903.17818,4,554,1,1.0,5305.4886203999995
8793368,0,4248.004826,5223.480427,59137.04026,4,664,0,4.8045745564680327e-110,1.8368870312477712e-106
8031826,2,1186.417866,12884.02343,96859.42375,8,661,0,3.608846408536877e-104,3.8534398692642777e-101
6653683,0,3661.29054,5818.826164,80730.48316,2,623,0,5.0279663764741e-100,1.656796115666043e-96
4046354,2,3284.01998,11505.5591,86832.83069,8,648,0,2.3179929968831787e-97,6.851101783737993e-94
5271602,1,3294.574591,6148.789295,58515.81867,5,669,0,6.499628996018758e-92,1.9272161287089218e-88
4631105,3,2726.59655,10222.54657,55268.00131,6,617,0,1.6000931411221559e-28,3.9265275944361e-25
5106904,1,2877.740765,4738.677201,51023.37618,8,661,0,1.812371636239603e-121,4.6939821650428115e-118
1319086,0,4218.112453,7858.454426,84447.46557,5,638,0,9.336974191875208e-128,3.544596640087958e-124
6060513,4,4554.008906,18844.09154,67772.78553,1,554,1,1.0,4098.6080154
2479519,1,3344.450061,5477.331301,63240.5749,5,655,0,4.135436421164737e-96,1.2447684531923424e-92
6461300,5,3002.285163,18397.65975,62135.93139,3,621,1,1.0,2702.0566467
1781054,5,3034.356018,14787.33146,53430.32619,3,669,1,1.0,2730.9204162
1315854,2,4220.072673,12883.35567,83604.18217,6,598,0,1.420337201119896e-63,5.394533588002239e-60
4107203,5,7193.906861,29189.99564,102751.036,3,494,1,1.0,6474.516174900001
6615691,5,4031.462782,22986.02165,76205.73572,4,620,1,1.0,3628.3165038
1640604,0,4582.436684,7405.369234,78403.4139,3,671,0,3.25531091141231e-107,1.342553052445312e-103
3712638,0,3746.830334,4562.355338,59493.63362,5,705,0,1.2889020670297906e-127,4.3463676260722685e-124
7226076,2,3396.642532,11112.95386,79777.59521,5,690,0,7.613969839821418e-67,2.3275740415772387e-63
1983741,0,5340.756247,5159.331457,81700.69135,3,584,0,4.3840196515289516e-107,2.107258230678661e-103
4453741,2,4232.860197,8434.541992,70592.8147,9,661,0,7.122393054546189e-106,2.7133284661180033e-102
3750880,0,3495.428163,1476.217507,52171.55138,4,647,0,2.3939561236095045e-116,7.531111489905874e-113
2457093,1,4603.603366,10877.05806,94576.41008,6,600,0,1.2732656037362175e-104,5.2754488372548665e-101
6314815,1,4190.392111,7619.35853,76200.96491,6,713,0,6.1210180804336205e-114,2.3084519287983667e-110
8652946,1,1931.656518,3628.821574,39579.6527,6,648,0,6.7242479014876e-96,1.1690043558800712e-92
5929769,1,4618.694447,7478.658255,90090.22062,8,734,0,6.797212187510085e-147,2.8254821566980195e-143
5150971,4,1750.854887,7792.681291,37608.07056,4,657,1,1.0,1575.7693983
2281572,2,3938.997937,7698.554252,62729.79164,8,646,0,5.379803988378484e-91,1.90719331305185e-87
4836461,5,9105.964213,42558.45149,133913.3823,3,601,1,1.0,8195.3677917
5557986,0,4333.993702,4631.748392,72514.62286,6,758,0,4.237151785441946e-152,1.6527410237271106e-148
3817036,2,6462.000876,13846.85932,93781.58831,5,684,0,6.874571472041996e-64,3.998113818701399e-60
6500280,1,4703.668934,9268.683378,93896.77631,5,700,0,2.1204370488847546e-109,8.976450486007675e-106
4021250,0,5630.283,2698.707755,80985.05822,4,687,0,2.985858685396783e-135,1.513010645711267e-131
8002826,0,4006.153837,723.0024692,72300.24692,5,584,0,7.474028404222534e-137,2.6947896812480783e-133
1514916,5,5059.539885,21233.54647,76312.27643,4,570,1,1.0,4553.585896500001
8948058,0,5721.439394,1458.249756,83729.09899,4,649,0,2.628272879450052e-137,1.3533753591600605e-133
2886310,1,3116.595711,11069.11474,72867.25047,4,613,0,1.6143602644476876e-70,4.52817744856784e-67
1469315,0,5298.337711,6616.41817,81888.09485,3,694,0,6.580905355693312e-114,3.1381073116732573e-110
8647123,2,3638.148847,7405.442761,55246.13575,7,756,0,6.234541073013861e-88,2.041396957472357e-84
2763301,0,5129.518792,8264.583305,80557.73564,3,590,0,6.549289267120827e-97,3.023523213294617e-93
6093797,3,2359.302606,8654.829076,50387.58362,5,620,0,1.5068553726692033e-20,3.199615026843198e-17
4516284,1,4971.133872,5398.59963,66691.2441,7,675,0,1.4767564138777595e-119,6.607038446748884e-116
8537515,4,4219.017476,15564.18668,81624.12317,8,709,0,3.3325367804101717e-32,1.265402782436696e-28
6431387,2,4939.674669,12391.02893,91561.82697,5,534,0,2.6363930571603254e-53,1.1720631601784095e-49
3253127,1,1830.698352,5340.366775,51808.95919,5,611,0,2.3446089313454832e-85,3.863044536028792e-82
2513600,2,5485.822064,15270.20586,96951.96815,4,655,0,1.7954244656336867e-49,8.86444123303682e-46
3241793,4,6514.609309,22525.89794,94141.88014,3,565,1,1.0,5863.148378100001
4053935,3,4133.765194,11644.62323,64184.26196,4,595,0,6.2595227663454825e-06,0.023287857608312593
3547346,1,3245.460621,4376.963189,42018.28377,6,661,0,5.341446527803277e-95,1.5601908928646446e-91
2713519,5,4500.868086,15307.44219,57171.99962,4,560,1,1.0,4050.7812774000004
6323320,0,4198.261701,2837.605861,65019.46158,4,705,0,1.4423729536643484e-126,5.4499132169345536e-123
5223380,0,4418.584607,5002.910709,72191.47,4,622,0,6.993670720659206e-116,2.781191321345823e-112
5213134,4,3965.008957,25669.27773,99837.63564,6,632,1,1.0,3568.5080613
7289344,1,4867.988816,8874.342824,67830.10491,5,703,0,1.7748741444473892e-91,7.776060736479714e-88
8900530,0,3087.683141,1985.029716,59417.74001,5,730,0,1.9793845581137153e-139,5.500541096679108e-136
1569320,0,3128.512971,3250.509507,39712.7166,2,467,0,1.6892840330436973e-62,4.75645230817236e-59
